course_id,student_id,exam_passed,exam_attempt,last_exam_attempt,course_title
7,292486,1,2,2022-10-03,"Introduction to Data and Data Science"
39,288269,1,2,2022-10-04,"Advanced Microsoft Excel"
23,287737,1,1,2022-10-03,"Introduction to Excel"
23,291706,1,1,2022-10-03,"Introduction to Excel"
24,288345,1,2,2022-10-03,Probability
23,292151,1,1,2022-10-03,"Introduction to Excel"
14,291713,0,1,2022-10-03,SQL
24,279228,1,2,2022-10-03,Probability
13,288884,1,2,2022-10-03,"Data Analysis with Excel Pivot Tables"
39,282591,1,1,2022-10-03,"Advanced Microsoft Excel"
39,279482,1,1,2022-10-03,"Advanced Microsoft Excel"
7,288691,1,1,2022-10-03,"Introduction to Data and Data Science"
21,280644,1,2,2022-10-04,Statistics
22,292819,1,2,2022-10-04,Mathematics
39,259860,1,2,2022-10-03,"Advanced Microsoft Excel"
46,282901,1,1,2022-10-03,"Data Literacy"
42,266065,1,2,2022-10-04,"Data Strategy"
14,280121,1,1,2022-10-04,SQL
7,289769,1,1,2022-10-04,"Introduction to Data and Data Science"
20,291706,1,1,2022-10-04,"Introduction to Jupyter"
50,283029,1,1,2022-10-04,"Machine Learning with Naive Bayes"
13,265337,1,1,2022-10-04,"Data Analysis with Excel Pivot Tables"
36,275449,1,2,2022-10-04,"Python for Finance"
39,292151,1,1,2022-10-04,"Advanced Microsoft Excel"
23,292572,1,2,2022-10-05,"Introduction to Excel"
13,292151,1,1,2022-10-04,"Data Analysis with Excel Pivot Tables"
37,287143,1,2,2022-10-17,"Machine Learning in Python"
22,291706,1,1,2022-10-04,Mathematics
14,263661,1,1,2022-10-04,SQL
28,284141,1,1,2022-10-04,"Power BI"
14,274645,0,1,2022-10-04,SQL
22,262580,1,1,2022-10-04,Mathematics
7,269110,1,1,2022-10-04,"Introduction to Data and Data Science"
11,260345,1,1,2022-10-05,"Data Cleaning and Preprocessing with pandas"
22,282977,1,2,2022-10-05,Mathematics
7,293214,1,2,2022-10-05,"Introduction to Data and Data Science"
7,290353,1,1,2022-10-05,"Introduction to Data and Data Science"
42,291401,1,2,2022-10-05,"Data Strategy"
23,283824,1,1,2022-10-05,"Introduction to Excel"
22,265685,1,3,2022-10-05,Mathematics
20,292151,1,1,2022-10-05,"Introduction to Jupyter"
7,280330,1,1,2022-10-05,"Introduction to Data and Data Science"
35,263825,1,1,2022-10-05,"Introduction to Python"
30,272261,1,1,2022-10-05,"Git and GitHub"
16,288345,1,1,2022-10-05,"Python Programmer Bootcamp"
22,287490,1,3,2022-10-20,Mathematics
35,292151,1,1,2022-10-05,"Introduction to Python"
39,273060,1,2,2022-10-09,"Advanced Microsoft Excel"
7,293298,0,1,2022-10-05,"Introduction to Data and Data Science"
39,261813,1,1,2022-10-05,"Advanced Microsoft Excel"
23,291425,1,1,2022-10-06,"Introduction to Excel"
12,279482,1,2,2022-10-06,"Introduction to Business Analytics"
42,286826,1,2,2022-10-06,"Data Strategy"
7,265685,1,2,2022-10-06,"Introduction to Data and Data Science"
23,290843,1,1,2022-10-06,"Introduction to Excel"
46,282935,1,1,2022-10-06,"Data Literacy"
23,281993,1,2,2022-10-06,"Introduction to Excel"
25,285406,1,1,2022-10-06,"Starting a Career in Data Science: Project Portfolio, Resume, and Interview Process"
14,270616,1,1,2022-10-06,SQL
21,284482,1,1,2022-10-06,Statistics
24,292406,1,1,2022-10-06,Probability
23,269110,1,1,2022-10-06,"Introduction to Excel"
7,293330,1,1,2022-10-06,"Introduction to Data and Data Science"
46,292596,1,2,2022-10-06,"Data Literacy"
7,292596,0,1,2022-10-06,"Introduction to Data and Data Science"
7,260329,1,1,2022-10-07,"Introduction to Data and Data Science"
7,287739,1,1,2022-10-07,"Introduction to Data and Data Science"
35,280121,1,1,2022-10-07,"Introduction to Python"
7,293083,1,1,2022-10-07,"Introduction to Data and Data Science"
20,278972,1,2,2022-10-08,"Introduction to Jupyter"
26,268926,1,1,2022-10-07,"SQL + Tableau"
7,292815,1,2,2022-10-07,"Introduction to Data and Data Science"
20,286826,1,1,2022-10-07,"Introduction to Jupyter"
34,288345,1,1,2022-10-07,"Web Scraping and API Fundamentals in Python"
42,288284,1,2,2022-10-07,"Data Strategy"
13,281993,1,2,2022-10-07,"Data Analysis with Excel Pivot Tables"
7,293002,1,1,2022-10-07,"Introduction to Data and Data Science"
42,291873,1,2,2022-10-07,"Data Strategy"
22,292596,1,2,2022-10-08,Mathematics
34,286826,1,1,2022-10-07,"Web Scraping and API Fundamentals in Python"
7,283452,1,1,2022-10-08,"Introduction to Data and Data Science"
44,277886,1,1,2022-10-08,"Dates and Times in Python"
20,292815,1,2,2022-10-08,"Introduction to Jupyter"
22,278972,1,2,2022-10-10,Mathematics
50,280548,1,1,2022-10-08,"Machine Learning with Naive Bayes"
21,293083,1,2,2022-10-09,Statistics
7,278459,1,2,2022-10-08,"Introduction to Data and Data Science"
22,292406,1,1,2022-10-08,Mathematics
33,267064,1,1,2022-10-08,"Customer Analytics in Python"
42,261446,0,1,2022-10-08,"Data Strategy"
7,277834,1,1,2022-10-08,"Introduction to Data and Data Science"
2,280121,1,2,2022-10-10,"Introduction to Tableau"
7,259846,1,2,2022-10-09,"Introduction to Data and Data Science"
21,292491,1,1,2022-10-09,Statistics
25,280249,1,1,2022-10-09,"Starting a Career in Data Science: Project Portfolio, Resume, and Interview Process"
13,277866,1,1,2022-10-09,"Data Analysis with Excel Pivot Tables"
7,277591,1,1,2022-10-09,"Introduction to Data and Data Science"
21,293214,1,2,2022-10-09,Statistics
3,264146,1,1,2022-10-09,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
14,270671,1,1,2022-10-09,SQL
23,278851,1,2,2022-10-09,"Introduction to Excel"
46,286826,1,2,2022-10-25,"Data Literacy"
28,278851,1,2,2022-10-09,"Power BI"
42,292650,1,1,2022-10-09,"Data Strategy"
42,291116,1,2,2022-10-09,"Data Strategy"
42,278851,1,2,2022-10-09,"Data Strategy"
30,278851,1,2,2022-10-09,"Git and GitHub"
42,283406,1,1,2022-10-09,"Data Strategy"
21,291425,1,3,2022-10-13,Statistics
46,291769,1,1,2022-10-10,"Data Literacy"
34,260649,0,1,2022-10-10,"Web Scraping and API Fundamentals in Python"
7,291743,1,1,2022-10-10,"Introduction to Data and Data Science"
14,284954,1,2,2022-10-10,SQL
35,284954,1,1,2022-10-10,"Introduction to Python"
13,290487,1,1,2022-10-10,"Data Analysis with Excel Pivot Tables"
7,293564,1,2,2022-10-11,"Introduction to Data and Data Science"
16,261682,1,2,2022-10-10,"Python Programmer Bootcamp"
20,275590,1,1,2022-10-10,"Introduction to Jupyter"
7,291116,1,2,2022-10-10,"Introduction to Data and Data Science"
7,293345,1,2,2022-10-12,"Introduction to Data and Data Science"
21,275590,1,1,2022-10-10,Statistics
7,292574,1,1,2022-10-10,"Introduction to Data and Data Science"
20,280644,1,1,2022-10-10,"Introduction to Jupyter"
7,293965,1,1,2022-10-10,"Introduction to Data and Data Science"
46,291116,1,2,2022-10-15,"Data Literacy"
30,261905,1,1,2022-10-10,"Git and GitHub"
45,294132,0,1,2022-10-11,"SQL for Data Science Interviews"
11,292151,1,1,2022-10-11,"Data Cleaning and Preprocessing with pandas"
14,284438,1,2,2022-10-11,SQL
23,288909,1,3,2022-10-21,"Introduction to Excel"
37,266012,1,2,2022-10-11,"Machine Learning in Python"
23,290242,1,1,2022-10-11,"Introduction to Excel"
3,261819,1,2,2022-10-11,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
11,274798,1,1,2022-10-11,"Data Cleaning and Preprocessing with pandas"
22,272261,1,1,2022-10-11,Mathematics
24,293083,1,1,2022-10-11,Probability
2,288284,1,2,2022-10-11,"Introduction to Tableau"
35,270616,1,1,2022-10-11,"Introduction to Python"
20,282529,1,1,2022-10-11,"Introduction to Jupyter"
7,288021,1,1,2022-10-11,"Introduction to Data and Data Science"
20,292496,1,1,2022-10-11,"Introduction to Jupyter"
13,282901,1,1,2022-10-11,"Data Analysis with Excel Pivot Tables"
39,281993,1,2,2022-10-12,"Advanced Microsoft Excel"
22,284241,0,1,2022-10-12,Mathematics
7,292625,1,1,2022-10-12,"Introduction to Data and Data Science"
42,290353,1,2,2022-10-12,"Data Strategy"
29,281870,1,2,2022-10-12,"Product Management for AI & Data Science"
42,293083,1,1,2022-10-12,"Data Strategy"
20,267106,1,1,2022-10-12,"Introduction to Jupyter"
30,269570,1,1,2022-10-12,"Git and GitHub"
22,275590,1,1,2022-10-12,Mathematics
21,291706,1,1,2022-10-12,Statistics
7,294006,1,2,2022-10-15,"Introduction to Data and Data Science"
26,280121,1,3,2022-10-14,"SQL + Tableau"
41,294458,0,1,2022-10-12,"Convolutional Neural Networks with TensorFlow in Python"
7,286190,1,1,2022-10-13,"Introduction to Data and Data Science"
21,282601,0,1,2022-10-13,Statistics
7,289024,1,2,2022-10-13,"Introduction to Data and Data Science"
7,294338,1,1,2022-10-13,"Introduction to Data and Data Science"
14,293207,1,5,2022-10-19,SQL
13,293083,1,1,2022-10-13,"Data Analysis with Excel Pivot Tables"
21,281993,1,2,2022-10-13,Statistics
42,292191,1,2,2022-10-13,"Data Strategy"
7,291744,1,1,2022-10-13,"Introduction to Data and Data Science"
21,291061,1,2,2022-10-13,Statistics
53,292406,1,1,2022-10-13,"A/B Testing in Python"
21,269110,0,1,2022-10-13,Statistics
35,282529,1,1,2022-10-13,"Introduction to Python"
7,292048,1,1,2022-10-14,"Introduction to Data and Data Science"
44,260345,1,1,2022-10-14,"Dates and Times in Python"
23,287739,1,1,2022-10-14,"Introduction to Excel"
2,294387,1,1,2022-10-14,"Introduction to Tableau"
7,294387,1,1,2022-10-14,"Introduction to Data and Data Science"
23,294387,1,1,2022-10-14,"Introduction to Excel"
21,294387,1,1,2022-10-14,Statistics
14,294387,1,1,2022-10-14,SQL
35,294387,1,1,2022-10-14,"Introduction to Python"
3,294387,1,1,2022-10-14,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
5,294387,1,1,2022-10-14,"Data Preprocessing with NumPy"
11,294387,1,1,2022-10-14,"Data Cleaning and Preprocessing with pandas"
12,294387,1,1,2022-10-14,"Introduction to Business Analytics"
7,293303,0,1,2022-10-14,"Introduction to Data and Data Science"
7,293541,1,1,2022-10-14,"Introduction to Data and Data Science"
14,285352,1,2,2022-10-15,SQL
46,293083,1,1,2022-10-14,"Data Literacy"
28,260980,1,1,2022-10-14,"Power BI"
2,263087,0,1,2022-10-14,"Introduction to Tableau"
13,273060,1,1,2022-10-14,"Data Analysis with Excel Pivot Tables"
30,275529,1,1,2022-10-14,"Git and GitHub"
42,292815,1,2,2022-10-15,"Data Strategy"
35,289047,0,1,2022-10-15,"Introduction to Python"
30,282977,1,1,2022-10-15,"Git and GitHub"
46,291945,1,2,2022-10-15,"Data Literacy"
23,293083,1,1,2022-10-15,"Introduction to Excel"
35,278972,1,1,2022-10-15,"Introduction to Python"
42,293965,1,2,2022-10-16,"Data Strategy"
7,288791,1,2,2022-10-18,"Introduction to Data and Data Science"
22,290465,1,1,2022-10-15,Mathematics
23,291769,1,1,2022-10-16,"Introduction to Excel"
26,285352,1,2,2022-10-16,"SQL + Tableau"
2,287739,1,1,2022-10-16,"Introduction to Tableau"
13,291769,1,1,2022-10-16,"Data Analysis with Excel Pivot Tables"
42,292574,1,2,2022-10-16,"Data Strategy"
15,284643,1,2,2022-10-16,"Credit Risk Modeling in Python"
21,287737,1,1,2022-10-16,Statistics
12,289270,1,1,2022-10-16,"Introduction to Business Analytics"
21,292572,1,1,2022-10-16,Statistics
3,279482,0,1,2022-10-16,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
23,291116,1,2,2022-10-18,"Introduction to Excel"
24,292596,1,2,2022-10-16,Probability
16,275100,1,1,2022-10-17,"Python Programmer Bootcamp"
30,291744,1,1,2022-10-16,"Git and GitHub"
24,289244,1,2,2022-10-17,Probability
23,277834,1,1,2022-10-17,"Introduction to Excel"
13,277834,1,1,2022-10-17,"Data Analysis with Excel Pivot Tables"
39,277834,1,1,2022-10-17,"Advanced Microsoft Excel"
16,293962,1,3,2022-10-17,"Python Programmer Bootcamp"
21,293962,1,2,2022-10-17,Statistics
21,282839,1,2,2022-10-17,Statistics
22,293962,0,1,2022-10-17,Mathematics
21,283824,1,2,2022-10-17,Statistics
26,284438,1,1,2022-10-17,"SQL + Tableau"
7,294560,1,1,2022-10-17,"Introduction to Data and Data Science"
12,284438,1,2,2022-10-17,"Introduction to Business Analytics"
37,288345,1,1,2022-10-17,"Machine Learning in Python"
42,295050,0,1,2022-10-17,"Data Strategy"
42,289769,1,1,2022-10-17,"Data Strategy"
2,295073,0,1,2022-10-17,"Introduction to Tableau"
24,291061,1,2,2022-10-17,Probability
32,288345,1,1,2022-10-17,"Deep Learning with TensorFlow 2"
21,293564,1,2,2022-10-17,Statistics
23,294286,1,1,2022-10-17,"Introduction to Excel"
35,291706,1,1,2022-10-17,"Introduction to Python"
3,284954,1,3,2022-10-18,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
14,268990,1,1,2022-10-17,SQL
22,275100,1,3,2022-10-21,Mathematics
35,261674,1,1,2022-10-17,"Introduction to Python"
46,271015,1,1,2022-10-18,"Data Literacy"
7,295106,1,1,2022-10-18,"Introduction to Data and Data Science"
22,289244,1,2,2022-10-18,Mathematics
42,289024,1,2,2022-10-18,"Data Strategy"
13,295114,1,1,2022-10-18,"Data Analysis with Excel Pivot Tables"
39,293083,1,1,2022-10-18,"Advanced Microsoft Excel"
42,294338,1,1,2022-10-18,"Data Strategy"
2,294540,1,1,2022-10-18,"Introduction to Tableau"
3,294540,1,1,2022-10-18,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
4,294540,1,1,2022-10-18,"Introduction to R Programming"
5,294540,1,1,2022-10-18,"Data Preprocessing with NumPy"
7,294540,1,1,2022-10-18,"Introduction to Data and Data Science"
35,291264,1,1,2022-10-18,"Introduction to Python"
20,291264,1,1,2022-10-18,"Introduction to Jupyter"
23,283406,1,1,2022-10-18,"Introduction to Excel"
35,285352,1,1,2022-10-18,"Introduction to Python"
7,295177,1,3,2022-10-18,"Introduction to Data and Data Science"
21,281966,1,1,2022-10-18,Statistics
21,295177,1,2,2022-10-18,Statistics
44,264146,1,1,2022-10-18,"Dates and Times in Python"
13,295078,0,1,2022-10-18,"Data Analysis with Excel Pivot Tables"
23,295177,1,2,2022-10-18,"Introduction to Excel"
2,293713,1,1,2022-10-18,"Introduction to Tableau"
14,295177,1,2,2022-10-18,SQL
35,295177,1,2,2022-10-18,"Introduction to Python"
3,295177,1,2,2022-10-18,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
5,295177,1,2,2022-10-18,"Data Preprocessing with NumPy"
11,295177,1,2,2022-10-18,"Data Cleaning and Preprocessing with pandas"
4,295177,1,2,2022-10-18,"Introduction to R Programming"
32,295177,1,2,2022-10-18,"Deep Learning with TensorFlow 2"
16,274564,1,1,2022-10-18,"Python Programmer Bootcamp"
30,295177,1,2,2022-10-18,"Git and GitHub"
22,295177,0,1,2022-10-18,Mathematics
67,278459,1,2,2022-10-18,"How to Think Like a Data Scientist to Become One"
21,293345,1,2,2022-10-24,Statistics
45,295177,0,1,2022-10-18,"SQL for Data Science Interviews"
20,295177,0,1,2022-10-18,"Introduction to Jupyter"
46,292151,1,2,2022-10-19,"Data Literacy"
35,291576,1,1,2022-10-19,"Introduction to Python"
11,288923,1,1,2022-10-19,"Data Cleaning and Preprocessing with pandas"
39,295114,0,1,2022-10-19,"Advanced Microsoft Excel"
7,289567,1,2,2022-10-19,"Introduction to Data and Data Science"
7,292578,1,1,2022-10-19,"Introduction to Data and Data Science"
7,261783,1,1,2022-10-19,"Introduction to Data and Data Science"
42,291400,1,2,2022-10-19,"Data Strategy"
21,280019,1,1,2022-10-19,Statistics
11,294193,1,1,2022-10-19,"Data Cleaning and Preprocessing with pandas"
37,285776,0,1,2022-10-19,"Machine Learning in Python"
22,277398,0,1,2022-10-19,Mathematics
7,294429,1,1,2022-10-19,"Introduction to Data and Data Science"
14,277864,1,2,2022-10-19,SQL
22,278459,1,2,2022-10-19,Mathematics
2,295300,1,1,2022-10-19,"Introduction to Tableau"
13,295300,1,1,2022-10-19,"Data Analysis with Excel Pivot Tables"
20,295300,1,1,2022-10-19,"Introduction to Jupyter"
4,295300,1,1,2022-10-19,"Introduction to R Programming"
7,295300,1,1,2022-10-19,"Introduction to Data and Data Science"
67,264146,1,1,2022-10-19,"How to Think Like a Data Scientist to Become One"
7,294286,1,1,2022-10-19,"Introduction to Data and Data Science"
11,264146,1,1,2022-10-19,"Data Cleaning and Preprocessing with pandas"
22,282575,1,1,2022-10-19,Mathematics
11,295342,1,1,2022-10-19,"Data Cleaning and Preprocessing with pandas"
7,295342,1,1,2022-10-19,"Introduction to Data and Data Science"
46,293564,1,1,2022-10-19,"Data Literacy"
25,261171,1,2,2022-10-20,"Starting a Career in Data Science: Project Portfolio, Resume, and Interview Process"
20,294949,1,1,2022-10-19,"Introduction to Jupyter"
13,283406,1,1,2022-10-19,"Data Analysis with Excel Pivot Tables"
21,261690,0,1,2022-10-19,Statistics
20,278459,1,1,2022-10-19,"Introduction to Jupyter"
13,291116,1,2,2022-10-20,"Data Analysis with Excel Pivot Tables"
46,289024,1,2,2022-10-20,"Data Literacy"
14,294540,1,1,2022-10-20,SQL
11,294540,1,1,2022-10-20,"Data Cleaning and Preprocessing with pandas"
35,294540,1,1,2022-10-20,"Introduction to Python"
21,294540,1,1,2022-10-20,Statistics
23,294540,1,1,2022-10-20,"Introduction to Excel"
15,294540,1,1,2022-10-20,"Credit Risk Modeling in Python"
20,261680,1,1,2022-10-20,"Introduction to Jupyter"
28,261721,1,1,2022-10-20,"Power BI"
5,295342,1,1,2022-10-20,"Data Preprocessing with NumPy"
23,289048,0,1,2022-10-20,"Introduction to Excel"
20,294907,0,1,2022-10-20,"Introduction to Jupyter"
22,295342,1,1,2022-10-20,Mathematics
13,261721,1,1,2022-10-20,"Data Analysis with Excel Pivot Tables"
42,261721,1,2,2022-10-20,"Data Strategy"
22,279352,1,1,2022-10-20,Mathematics
46,261721,1,2,2022-10-20,"Data Literacy"
21,261721,1,2,2022-10-20,Statistics
37,295342,1,1,2022-10-20,"Machine Learning in Python"
2,261721,1,2,2022-10-20,"Introduction to Tableau"
5,261721,1,2,2022-10-20,"Data Preprocessing with NumPy"
3,261721,1,2,2022-10-20,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
11,277353,0,1,2022-10-20,"Data Cleaning and Preprocessing with pandas"
32,295342,1,1,2022-10-20,"Deep Learning with TensorFlow 2"
12,294540,1,1,2022-10-20,"Introduction to Business Analytics"
5,264146,1,1,2022-10-20,"Data Preprocessing with NumPy"
7,294949,1,1,2022-10-20,"Introduction to Data and Data Science"
35,287490,1,2,2022-10-23,"Introduction to Python"
24,261682,1,2,2022-10-21,Probability
14,269110,1,1,2022-10-20,SQL
46,292574,1,2,2022-10-21,"Data Literacy"
24,292491,1,2,2022-10-22,Probability
16,291061,1,2,2022-10-21,"Python Programmer Bootcamp"
22,294193,1,2,2022-10-22,Mathematics
13,294540,1,1,2022-10-21,"Data Analysis with Excel Pivot Tables"
16,294540,1,1,2022-10-21,"Python Programmer Bootcamp"
20,294540,1,1,2022-10-21,"Introduction to Jupyter"
21,292650,1,1,2022-10-21,Statistics
12,293083,1,1,2022-10-21,"Introduction to Business Analytics"
46,287737,1,1,2022-10-21,"Data Literacy"
20,279735,1,1,2022-10-21,"Introduction to Jupyter"
7,293067,1,1,2022-10-21,"Introduction to Data and Data Science"
53,295527,1,2,2022-10-21,"A/B Testing in Python"
37,286826,1,1,2022-10-21,"Machine Learning in Python"
2,295573,1,1,2022-10-21,"Introduction to Tableau"
11,295573,1,1,2022-10-21,"Data Cleaning and Preprocessing with pandas"
22,261682,1,2,2022-10-21,Mathematics
20,269110,1,1,2022-10-21,"Introduction to Jupyter"
23,293858,1,1,2022-10-21,"Introduction to Excel"
22,291061,1,2,2022-10-24,Mathematics
42,263825,1,2,2022-10-22,"Data Strategy"
39,291116,1,2,2022-10-22,"Advanced Microsoft Excel"
20,294590,1,1,2022-10-22,"Introduction to Jupyter"
25,260980,1,1,2022-10-22,"Starting a Career in Data Science: Project Portfolio, Resume, and Interview Process"
67,284482,1,1,2022-10-22,"How to Think Like a Data Scientist to Become One"
3,262569,1,2,2022-10-22,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
7,292114,1,2,2022-10-23,"Introduction to Data and Data Science"
30,290465,1,1,2022-10-22,"Git and GitHub"
14,288345,1,1,2022-10-22,SQL
13,294286,1,1,2022-10-22,"Data Analysis with Excel Pivot Tables"
35,268926,1,1,2022-10-22,"Introduction to Python"
37,270671,1,1,2022-10-22,"Machine Learning in Python"
37,289244,1,1,2022-10-22,"Machine Learning in Python"
