source,target,total_engagement_watch_minutes
260998,37,212.91
263126,37,1.83
266334,37,3.57
259731,37,0.08
266188,37,1.53
266414,37,0.55
262414,37,81.29
265628,37,217.26
266541,37,29.8
266553,37,10.92
266621,37,3.85
266666,37,19.25
266698,37,0.12
266753,37,0.27
266758,37,533.35
266829,37,21.82
266929,37,1.58
266520,37,0.42
266544,37,29.89
263822,37,78.27
267087,37,0.18
264572,37,28.06
264552,37,10.56
267256,37,0.47
267311,37,3.85
262580,37,6.23
267400,37,10.73
267459,37,0.05
267504,37,0.05
263693,37,126.74
267674,37,40.88
267719,37,0.3
267548,37,1.08
267767,37,0.4
264298,37,1.47
267795,37,10.4
267856,37,12.38
261777,37,295.81
267935,37,0.07
267898,37,3.05
267969,37,8.33
268009,37,1.47
264916,37,311.67
268104,37,5.72
260649,37,295.49
268165,37,0.23
268214,37,16.95
266548,37,362.72
261408,37,44.88
268310,37,0.18
268342,37,10.5
268399,37,0.2
260572,37,331.27
268409,37,432.34
268462,37,7.28
268113,37,2.37
268479,37,1.63
262231,37,3.95
268565,37,2.17
265250,37,0.08
268797,37,1.05
268806,37,3.47
261604,37,0.32
268412,37,0.23
263480,37,2.2
268893,37,0.07
268896,37,0.25
261212,37,308.17
268930,37,1.05
268953,37,0.43
268957,37,31.34
269031,37,0.67
269059,37,0.13
269064,37,426.24
265966,37,402.77
269189,37,1.47
269190,37,0.05
269278,37,1.38
259504,37,300.41
269409,37,1.35
269449,37,0.25
269471,37,1.38
269487,37,4.35
264514,37,433.9
269498,37,26
268811,37,163.22
267854,37,124.45
269647,37,0.12
268390,37,12.55
269669,37,21.37
269693,37,0.05
269186,37,0.07
262792,37,30.93
269805,37,1.27
269818,37,1.33
261519,37,65.81
269827,37,0.63
269912,37,0.32
269920,37,0.1
269992,37,0.65
261110,37,0.25
270056,37,53.82
270078,37,0.42
260754,37,304.24
263008,37,249.07
261810,37,265.73
270248,37,0.07
270263,37,122.52
270348,37,0.92
270103,37,6.6
270368,37,1.13
270446,37,0.63
268257,37,75.35
261510,37,33.53
269744,37,8.4
270578,37,0.53
270486,37,0.53
270622,37,0.52
265928,37,296.93
268374,37,0.42
268805,37,25.2
270759,37,92.83
270710,37,16.01
270813,37,93.17
270611,37,0.34
270793,37,11.22
270838,37,4.23
270866,37,32.08
270879,37,2.47
268641,37,56.42
268242,37,525.18
259666,37,0.3
271160,37,0.68
271300,37,225.58
271373,37,10.77
271405,37,1.47
269924,37,308.25
271415,37,3.7
266112,37,252.3
270926,37,4.75
271444,37,7.87
271074,37,0.07
267916,37,420.15
268053,37,11.27
271584,37,1.33
262377,37,0.4
261171,37,345.98
271652,37,1.47
271706,37,1.45
268613,37,0.05
271800,37,195.65
271801,37,0.53
271809,37,0.05
271197,37,2.16
271620,37,28.7
261905,37,622.92
271926,37,2.05
269018,37,1.07
270957,37,185.52
272446,37,0.12
262459,37,286.72
272460,37,0.17
272470,37,16.73
262992,37,3
269040,37,273.42
268718,37,1.77
271761,37,296.54
270009,37,44.76
272755,37,0.37
272983,37,36.77
260899,37,0.12
260964,37,0.73
273264,37,172.27
273298,37,0.2
273384,37,0.05
273417,37,55.78
272035,37,309.92
273441,37,1.48
273480,37,0.6
268990,37,570.22
273640,37,16.95
263531,37,10.17
273682,37,3.02
262634,37,0.05
269843,37,1.67
261626,37,101.89
273068,37,1.47
270599,37,370.54
272991,37,0.08
274041,37,1.88
262203,37,7.22
274159,37,9.87
272911,37,0.17
274167,37,1.45
273467,37,0.88
274217,37,3.98
273535,37,2.92
274318,37,5.52
274400,37,47.55
273825,37,5.02
266332,37,129.9
260168,37,181.49
269653,37,220.08
262821,37,165.2
273881,37,0.07
274656,37,16.85
270037,37,0.42
274692,37,0.93
274694,37,0.38
274514,37,2.88
274817,37,0.38
273580,37,134.23
274842,37,3.25
275060,37,0.13
262412,37,277.19
274189,37,1.38
275142,37,0.13
262714,37,9.87
272727,37,17.13
275213,37,1.33
275406,37,0.6
268857,37,2.03
267064,37,430.35
273032,37,1.2
261261,37,0.07
275562,37,0.22
268331,37,375.93
275617,37,0.3
275636,37,2.77
275669,37,0.07
269204,37,438.73
275954,37,0.18
275971,37,0.18
275889,37,0.87
260465,37,437.17
276108,37,3.8
276238,37,233.4
274929,37,7.63
276185,37,11.3
269984,37,414.83
276442,37,7.17
272010,37,0.68
268764,37,331.57
276202,37,0.25
262882,37,1.15
276638,37,0.12
273423,37,419.24
270276,37,10.02
276813,37,2.68
276766,37,0.57
275805,37,1.25
265930,37,2.45
276455,37,1.4
276991,37,0.25
271326,37,326.57
277011,37,1.38
262908,37,0.43
277115,37,0.08
277132,37,0.2
277149,37,0.45
277156,37,0.17
266731,37,30.93
277225,37,0.08
273486,37,84.64
275158,37,0.2
277507,37,6.93
277518,37,0.75
259715,37,4.81
277325,37,2.78
277538,37,0.22
277554,37,0.33
277527,37,31.07
261466,37,525.64
277599,37,10.92
274798,37,259.61
277765,37,3.55
277776,37,0.68
277865,37,0.35
277958,37,0.23
272842,37,379.34
271185,37,288.08
278133,37,0.37
272261,37,7.3
271664,37,300.93
277747,37,12.87
278321,37,0.08
278371,37,0.52
278372,37,0.45
278397,37,5.63
264623,37,124.75
278524,37,1.65
278550,37,0.3
278673,37,0.07
278730,37,4.85
278740,37,161.16
278747,37,0.33
277864,37,287.71
274801,37,0.43
278455,37,0.17
278898,37,0.57
278434,37,1.32
278953,37,168.38
274050,37,395.62
277916,37,0.62
278459,37,238.88
279080,37,0.05
279102,37,0.27
279205,37,1.57
272068,37,0.55
270738,37,348.26
279416,37,0.68
279431,37,1.12
278976,37,4.09
278344,37,57.77
279582,37,2.28
279610,37,0.3
279622,37,0.28
272909,37,384.2
279624,37,0.17
277242,37,22.77
279687,37,0.2
279722,37,5.75
279812,37,0.33
279907,37,129.03
261567,37,198.77
279956,37,0.12
270891,37,1.22
269874,37,29.76
274604,37,25.67
280149,37,1.52
280213,37,0.23
279735,37,2.33
280329,37,0.23
263879,37,42.3
279916,37,1.38
268389,37,0.2
280436,37,0.13
280529,37,3.08
280539,37,8.58
269135,37,10.66
277609,37,319.49
280649,37,0.17
278798,37,5.77
278788,37,138.93
280847,37,0.45
280865,37,1.38
280873,37,0.18
280901,37,0.37
280946,37,8.08
280978,37,9.68
280998,37,6.62
281030,37,0.53
279986,37,131.71
278582,37,430.3
268011,37,112.86
281165,37,9.7
281294,37,6.62
281310,37,7.55
269373,37,22.4
281297,37,1.27
272717,37,29.6
281465,37,130.82
281495,37,0.3
266814,37,79.53
275148,37,249.82
281694,37,0.28
281717,37,1.47
277986,37,0.07
281835,37,0.1
270042,37,316.68
281950,37,0.33
270460,37,70.38
259889,37,1.37
278886,37,2.7
282086,37,0.5
282093,37,0.47
275757,37,33.32
261550,37,32.32
282157,37,0.05
279392,37,0.62
281961,37,127.97
276130,37,368.65
261412,37,302.35
277398,37,1.5
260916,37,43.85
274498,37,72.57
281586,37,5.13
260111,37,66.4
282449,37,6.8
268287,37,0.43
282479,37,23.45
275594,37,15.43
282519,37,0.4
282336,37,232.9
266012,37,457.29
282677,37,0.72
276937,37,1.58
282290,37,0.63
281787,37,293.62
282279,37,7.77
282833,37,0.05
282846,37,0.25
282895,37,2.82
282889,37,1.23
267488,37,25.85
281854,37,0.63
281989,37,61.38
272472,37,83.07
261790,37,0.35
283256,37,0.4
272586,37,34.77
283452,37,1.53
283513,37,20.79
283543,37,30.1
283572,37,3.82
282235,37,17.72
283633,37,7.42
281182,37,54.83
283776,37,0.18
278228,37,1.52
264228,37,298.22
272425,37,0.48
283934,37,0.32
283941,37,0.53
283960,37,0.25
283973,37,11.03
282313,37,55.77
283898,37,0.27
284081,37,1.59
282602,37,22.55
284248,37,0.13
281377,37,70.1
283166,37,64.8
284429,37,6.02
284522,37,6.97
284527,37,5.57
284579,37,154.25
284610,37,0.23
284682,37,0.22
284767,37,1.38
284773,37,1.05
260565,37,0.58
276562,37,122
270193,37,68.18
282567,37,0.07
275545,37,0.52
284896,37,3.3
284935,37,1.33
285026,37,14.4
274686,37,10.94
277886,37,290.67
285133,37,1.15
285173,37,0.48
283612,37,107.62
285348,37,2.22
285373,37,47.97
269158,37,0.05
285387,37,267.68
280948,37,86.82
284907,37,1.37
285426,37,0.82
276824,37,1.83
273973,37,0.17
279874,37,5.48
282457,37,1.4
285513,37,0.28
281894,37,75.96
285469,37,3.88
285557,37,33.38
261737,37,231.12
278684,37,39.53
285637,37,0.07
285673,37,13.1
285708,37,6.85
285735,37,7.55
285754,37,0.88
277012,37,1.2
285593,37,3.23
271597,37,6.88
285834,37,1.27
274098,37,59.75
284487,37,1.33
285863,37,1.83
285727,37,0.22
285922,37,88.7
285946,37,2.12
275529,37,37
286020,37,0.72
286112,37,51.85
286137,37,1.6
286151,37,0.77
286171,37,50.25
284990,37,2.47
286207,37,0.9
271119,37,4.05
285642,37,125.23
281832,37,0.45
286315,37,40.26
266321,37,0.1
284662,37,169.53
283891,37,64.79
285155,37,295.18
279958,37,3.12
286514,37,0.23
286182,37,0.07
278304,37,1.22
286552,37,41.03
286563,37,176.68
286598,37,247.5
286475,37,0.26
286260,37,285.17
261491,37,175.2
286102,37,0.07
266532,37,1.4
271338,37,503.42
286719,37,0.25
286757,37,0.4
267959,37,353.32
283854,37,25.78
285375,37,31.55
285633,37,0.05
280918,37,0.67
286653,37,0.98
286291,37,31.28
282318,37,234.01
286235,37,7.73
279169,37,31.48
285776,37,323.64
266864,37,0.08
286477,37,36.03
285878,37,37.25
286876,37,1.42
285888,37,106.02
286642,37,5.45
286884,37,6.65
286892,37,3.72
284923,37,32.76
285413,37,0.38
286264,37,10.65
280685,37,0.23
286986,37,1.38
286991,37,0.05
274626,37,30.37
285462,37,0.5
287036,37,0.05
287067,37,0.15
287074,37,0.22
287079,37,0.35
282371,37,247.56
287084,37,0.73
286451,37,0.08
286470,37,5.32
287063,37,431.77
286071,37,0.55
287044,37,0.82
268681,37,164.85
287153,37,42.61
283239,37,0.2
265532,37,2.67
286025,37,0.28
287291,37,227.66
286824,37,7.85
281753,37,284.97
287322,37,1.47
281671,37,417.34
286918,37,0.97
287521,37,0.07
260813,37,0.57
287618,37,1.75
273838,37,18.52
271991,37,404.5
287717,37,0.18
287750,37,32.33
287757,37,0.18
287927,37,1.62
287836,37,0.53
287959,37,0.43
287931,37,76.02
286799,37,123.26
288104,37,0.93
288170,37,4.1
266004,37,1.23
269660,37,123.05
282594,37,1.45
288310,37,0.08
288334,37,1.38
280207,37,16.83
288372,37,6.83
288477,37,1.38
288637,37,0.1
288810,37,0.22
288838,37,1.02
287975,37,75.65
280611,37,19.74
279352,37,86.58
284531,37,47.28
289473,37,0.97
283375,37,14.03
289535,37,5.98
289602,37,3.12
289379,37,61.75
265210,37,16.02
289427,37,191.32
289677,37,0.12
289701,37,0.37
284067,37,9.56
289947,37,0.08
261735,37,23.37
280548,37,325.14
290159,37,54.42
261393,37,140.93
290355,37,0.1
284072,37,330.51
290461,37,8.32
261241,37,38.53
282032,37,6.9
290600,37,1.33
290664,37,6.6
290677,37,0.05
271745,37,0.12
290697,37,0.15
290791,37,5.18
290801,37,1.55
290795,37,9.87
290871,37,0.15
291000,37,0.57
291049,37,1.8
289194,37,18.75
280552,37,135.46
282977,37,431.85
291205,37,49.37
290809,37,55.3
291241,37,0.17
268704,37,0.32
291267,37,0.1
291325,37,0.53
275637,37,339.98
290229,37,0.55
291342,37,31.58
291358,37,0.18
291365,37,12.36
291326,37,5.28
259494,37,0.05
290746,37,0.68
291517,37,1.38
289899,37,4.9
261756,37,189.23
291552,37,1.22
280048,37,3.92
290027,37,0.18
274475,37,0.33
291728,37,13.47
291738,37,0.07
291740,37,0.48
291781,37,7.3
291790,37,0.72
291814,37,3.29
287565,37,53.3
291820,37,1.27
291851,37,0.12
291855,37,2.08
290496,37,182.6
282576,37,0.3
291914,37,0.12
291968,37,0.1
291986,37,79.53
282918,37,0.23
292011,37,0.05
274961,37,1
267168,37,0.63
267011,37,0.6
292149,37,0.18
292154,37,0.12
292178,37,0.3
291789,37,14.6
287143,37,682.3
262643,37,31.24
277353,37,364.95
282200,37,0.08
292352,37,1.38
291976,37,7.82
292381,37,34.95
290444,37,27.51
292425,37,0.05
292429,37,72.17
287820,37,0.05
292488,37,0.07
291053,37,27.1
290465,37,0.4
292642,37,10.35
292641,37,291.08
286834,37,262.77
282218,37,17.67
292735,37,0.48
291626,37,0.57
292865,37,1.95
292889,37,0.33
264295,37,0.05
292944,37,0.35
292960,37,0.3
292962,37,0.08
292963,37,1.05
292975,37,0.05
292976,37,8.67
292980,37,0.07
293020,37,47.02
293035,37,14.88
293163,37,0.07
293169,37,0.07
293215,37,156.93
292682,37,0.12
293237,37,2.28
293285,37,0.18
289796,37,144.46
293294,37,7.7
292347,37,0.52
293301,37,21.27
293304,37,0.78
293336,37,0.12
293370,37,1.18
293379,37,99.53
293390,37,0.57
293216,37,7.07
285324,37,0.07
293480,37,0.3
293484,37,0.05
293511,37,0.07
284180,37,336.22
266766,37,3.43
293557,37,9.17
293638,37,0.55
293645,37,49.95
293644,37,0.08
293678,37,1.63
293708,37,0.15
288345,37,263.62
293750,37,0.1
293754,37,0.7
293816,37,0.45
268985,37,73.85
293837,37,3.05
293891,37,0.42
293905,37,17.45
293957,37,50.65
293962,37,309.47
294005,37,0.05
294014,37,72.83
294041,37,0.15
294065,37,132.47
294080,37,0.18
270671,37,440.4
294093,37,0.35
281742,37,60.48
280345,37,244.37
294113,37,131.2
294126,37,0.28
294138,37,0.08
294160,37,23.78
294051,37,22.45
294177,37,0.8
294187,37,0.12
294248,37,1.92
263441,37,0.5
294255,37,0.17
270616,37,211.46
294329,37,0.73
294376,37,0.05
294386,37,0.48
293064,37,1
294404,37,0.13
289011,37,8.35
294486,37,12.53
290923,37,0.23
294557,37,0.05
294574,37,0.08
265588,37,343.5
294634,37,20.45
292901,37,247.84
294640,37,0.37
294646,37,1.4
294710,37,0.1
294716,37,2.13
272058,37,31.85
294729,37,131.11
292170,37,0.76
287636,37,13.97
293681,37,3.12
294784,37,0.22
294808,37,11.25
294833,37,6.75
292406,37,170.36
294881,37,10.62
294882,37,0.81
294919,37,0.17
294967,37,0.07
295015,37,0.58
280770,37,6.78
295023,37,0.07
295033,37,16.58
286826,37,348.85
295070,37,0.2
295100,37,0.63
293713,37,58.84
289244,37,295.28
295177,37,1.53
295217,37,0.48
294193,37,0.05
295251,37,1.97
291121,37,1.57
295342,37,0.05
295352,37,1.18
295355,37,0.05
295407,37,3.57
295419,37,1.62
286636,37,0.23
269253,37,0.07
289527,37,0.25
285105,37,1.93
295497,37,0.9
295516,37,1.38
295527,37,0.58
295528,37,0.37
295551,37,1.47
264146,37,340.98
295567,37,178.9
295589,37,0.07
261682,37,59.44
295603,37,0.18
282575,37,342.43
295647,37,70.15
295445,37,0.07
295707,37,2.53
295737,37,0.13
295742,37,44.38
295754,37,126.92
295776,37,31.75
295789,37,126.66
268044,37,0.2
295853,37,0.57
295876,37,3.22
295877,37,0.52
295887,37,0.28
292732,37,0.38
295258,37,0.45
295990,37,13.72
295995,37,0.15
295636,37,10.48
296001,37,1.12
296048,37,8.47
263293,37,150.51
292939,37,11.76
296143,37,0.1
296161,37,8.98
295256,37,81.4
296197,37,0.07
263786,37,1.95
296231,37,0.05
296232,37,7.77
294629,37,0.23
296299,37,0.18
296280,37,0.3
287436,37,320.75
296159,37,21.13
296348,37,0.08
296368,37,0.12
296389,37,8.33
296435,37,0.12
291837,37,10.98
296451,37,0.05
295890,37,0.18
296534,37,2.02
295973,37,6.05
296479,37,1.32
269512,37,1.52
295709,37,0.07
291836,37,9.05
296642,37,1.87
296374,37,8.68
296703,37,15.22
296723,37,0.13
271519,37,0.27
287916,37,0.35
283623,37,0.77
296796,37,0.08
296828,37,6.07
296833,37,7.73
296871,37,2.03
296886,37,0.07
296888,37,0.05
282643,37,2.45
295539,37,12.58
294110,37,0.32
282687,37,1.13
297045,37,1.12
258817,39,0.38
258832,39,0.62
258970,39,17.32
258818,39,0.12
259080,39,98.9
258863,39,37.4
259298,39,0.32
259408,39,37.7
259548,39,2.32
259297,39,1.82
259524,39,25.53
258880,39,5.9
259815,39,0.97
260382,39,20.04
260410,39,1.15
260419,39,2.33
260402,39,1.43
260702,39,0.62
260569,39,0.15
260921,39,1.03
260958,39,2.52
260477,39,31.68
261125,39,0.28
261251,39,6.73
261269,39,0.77
261319,39,5.17
260829,39,85.25
259657,39,139.67
261389,39,2.3
262008,39,0.32
262046,39,38.22
262248,39,1
261359,39,19.98
260868,39,22.85
262402,39,0.55
262641,39,160.85
260646,39,0.6
262712,39,42.55
259865,39,3.03
261121,39,112.12
259262,39,0.3
260608,39,293.22
258924,39,0.05
262826,39,50.47
262821,39,160.84
260898,39,66.55
262980,39,5.22
263124,39,2.17
262392,39,147.77
263055,39,27.65
263425,39,1.7
263486,39,0.67
263491,39,6.53
261802,39,131.43
263704,39,0.75
261685,39,0.08
264136,39,0.4
261668,39,131.32
264361,39,230
264383,39,0.05
263120,39,163.47
264480,39,0.22
261778,39,142.88
261995,39,12.47
264278,39,46.83
260345,39,213.91
264655,39,35.87
262414,39,0.27
264594,39,0.05
264975,39,9.32
263683,39,37.35
261073,39,52.36
265293,39,46.05
261785,39,218.43
264425,39,43.1
265396,39,0.35
262988,39,334.02
265468,39,0.97
265438,39,10.73
265382,39,2.22
265259,39,3.72
262792,39,180.92
265328,39,4.43
265878,39,197.51
265937,39,3.42
266053,39,33.68
266064,39,18.05
266267,39,0.15
266316,39,202.25
262643,39,282.84
263639,39,262.04
262817,39,0.2
266984,39,44.37
261227,39,5.28
267294,39,0.1
264826,39,160.51
262843,39,11.42
267468,39,81.59
266640,39,0.98
265928,39,133.7
267914,39,0.18
267455,39,10.62
268071,39,26.98
267670,39,1.03
268246,39,39.01
260042,39,174.4
268313,39,1.33
268538,39,0.3
268605,39,0.68
268545,39,43.78
261323,39,12.17
264146,39,140.82
268516,39,2.07
268811,39,48.96
269832,39,5.8
269966,39,28.33
268473,39,95.84
259106,39,178.37
268152,39,151.03
270356,39,0.45
270602,39,0.88
270676,39,0.4
270486,39,129.43
260980,39,157.58
270022,39,148.95
270300,39,1.42
270915,39,0.42
268390,39,158.13
271056,39,0.22
269769,39,1.32
267898,39,3.6
269864,39,0.25
271300,39,0.05
271346,39,0.73
269934,39,36.82
269230,39,1.38
271517,39,1.33
271519,39,44.3
267643,39,0.07
268896,39,33.55
266112,39,131.58
270619,39,176.89
271701,39,0.05
266001,39,484.8
259429,39,92.82
271687,39,33.93
269365,39,0.8
271906,39,16.13
271091,39,5.2
271943,39,0.37
272086,39,6.1
268978,39,0.17
271333,39,11
272521,39,0.12
265003,39,9.6
272596,39,130.35
272673,39,0.1
272720,39,1.42
268926,39,210.45
269204,39,173.63
273001,39,6.43
270075,39,208.41
272001,39,70.5
273268,39,21.02
273336,39,0.28
267765,39,0.08
261019,39,45.48
268825,39,105.33
273684,39,15.47
264254,39,18.92
273962,39,0.62
274441,39,1.35
274448,39,41.12
265037,39,0.5
271950,39,243.98
274261,39,36.23
272907,39,8.17
274665,39,0.3
267919,39,110.73
272842,39,154.51
274921,39,1.8
266693,39,44.03
275178,39,1.27
269518,39,150.02
275021,39,1.65
275420,39,0.22
272965,39,144.13
266788,39,0.73
274130,39,18.2
276258,39,0.13
276313,39,1.38
276135,39,9.53
259870,39,48.78
276552,39,0.15
272460,39,0.05
275020,39,11.65
272436,39,34.78
276626,39,0.07
276602,39,1.9
268410,39,29
269924,39,2.23
272717,39,163.64
275050,39,102.48
276395,39,75.68
277066,39,0.2
261756,39,148.35
273423,39,80.77
277225,39,0.2
277381,39,1.07
277395,39,33.46
277410,39,119.96
277431,39,0.32
277465,39,1.77
260616,39,203.34
275033,39,149.86
277698,39,0.17
274814,39,263.73
277841,39,37.42
268011,39,158.23
275470,39,152.98
277903,39,37.12
276490,39,77.94
268359,39,19.84
275045,39,3.47
276439,39,220.32
277915,39,0.33
270606,39,304.43
268558,39,17.31
278311,39,2.78
271154,39,164.71
274070,39,81.2
271856,39,5.4
278844,39,0.55
275356,39,0.23
278877,39,1.35
278898,39,0.12
274906,39,183.16
279055,39,0.27
279104,39,23.39
277508,39,132.1
269541,39,175.72
266614,39,168.15
278662,39,36.68
274576,39,153.73
279479,39,3.65
279565,39,35.32
279353,39,6.65
272909,39,5.05
279788,39,3.12
279792,39,1.25
276788,39,178.35
273846,39,141.56
280004,39,2.8
280162,39,1.47
280196,39,33.52
280228,39,7.23
265415,39,137.76
280254,39,13.75
271273,39,2.09
280506,39,4.86
280535,39,1.07
280427,39,0.22
269314,39,201.88
280114,39,147.35
280728,39,1.07
278753,39,141.57
280466,39,52.4
280789,39,1.42
279738,39,136.7
277443,39,40.1
281010,39,6.95
281065,39,41.38
281074,39,11.02
281263,39,3.17
279088,39,0.08
281297,39,0.78
281479,39,0.28
281534,39,1.97
269565,39,5.68
274996,39,161.64
281794,39,23.88
281022,39,0.38
280207,39,148.7
261393,39,43.72
273161,39,0.05
281967,39,1.37
280249,39,143.43
282265,39,1.58
280548,39,0.37
261333,39,40.05
280689,39,140
282608,39,1.68
282671,39,30.01
282565,39,1.02
282600,39,0.4
282242,39,1.53
282725,39,1.32
278881,39,160.13
270442,39,12.65
282910,39,67.94
277012,39,80.52
282948,39,120.84
280794,39,68.31
282813,39,73.04
266814,39,17.55
283088,39,2.33
265130,39,133.43
277403,39,419.55
278283,39,328.41
283661,39,0.5
283239,39,0.22
272029,39,50.58
283857,39,0.65
280134,39,0.37
284098,39,1.23
269540,39,213.46
284388,39,0.6
281107,39,25.58
282726,39,41.85
281925,39,80.42
284545,39,2.15
284611,39,0.65
280613,39,156.35
282803,39,133.9
284930,39,1.35
284288,39,18.57
281753,39,101.07
280121,39,149.18
283623,39,0.85
282594,39,9.65
285288,39,0.4
285336,39,0.67
285416,39,1.35
275284,39,1.12
277153,39,1.3
285652,39,182.65
285671,39,1.32
285747,39,0.1
285782,39,16.43
285462,39,0.05
285879,39,0.45
285914,39,45.73
261243,39,6.03
273602,39,54.39
268485,39,123.69
286008,39,11.07
285943,39,50.62
286049,39,10.57
286048,39,2.22
286056,39,70.6
286022,39,2.83
274626,39,139.47
286081,39,37.57
266529,39,56.56
285622,39,21.82
286085,39,65.98
282586,39,186.15
286101,39,131.54
284990,39,0.18
286157,39,0.25
286185,39,28.48
285629,39,4.25
286247,39,1.2
284615,39,25.1
274625,39,13.33
285155,39,135.02
285697,39,17.1
286415,39,68.81
278304,39,2.18
263893,39,0.17
285815,39,34.98
286558,39,1.23
286597,39,23.93
285679,39,2.42
282111,39,21.87
286014,39,103.48
286399,39,0.05
280216,39,143.93
283166,39,15.5
285446,39,52.13
286540,39,0.98
286395,39,0.08
280685,39,142.07
286726,39,13.82
284867,39,34
281476,39,67.46
286386,39,0.05
285529,39,201.72
286759,39,3.12
286545,39,0.17
279779,39,132
286792,39,0.45
284923,39,83.39
286742,39,10.87
286806,39,0.42
285942,39,171.88
286464,39,137.28
279348,39,13.22
286712,39,1.68
286828,39,0.13
285092,39,41.45
286440,39,135.43
273907,39,0.08
281586,39,7.05
280948,39,5.52
286922,39,0.8
285532,39,31.07
286588,39,126.98
285816,39,0.1
286608,39,48.67
286658,39,1.35
285639,39,42.97
285515,39,0.23
286006,39,0.17
286959,39,0.27
285363,39,1.23
285413,39,0.23
284858,39,178.48
285670,39,0.69
287116,39,1.35
285066,39,3.47
287288,39,39.82
282088,39,231.78
287405,39,0.13
287206,39,0.15
287454,39,7.65
287459,39,40.47
261682,39,207.68
287113,39,6.43
282601,39,72.96
287519,39,2.22
281331,39,146.52
287703,39,21.92
287565,39,11.23
282954,39,176.62
266005,39,7.5
287941,39,1.35
284438,39,233.18
288113,39,33.58
288444,39,0.87
282542,39,115.2
288574,39,0.9
288736,39,17.82
288785,39,0.37
274781,39,183.05
280372,39,4.47
288773,39,0.07
289024,39,1.35
277953,39,197.51
289330,39,37.9
289372,39,8.45
288071,39,4.83
285397,39,65.58
289538,39,0.5
289589,39,1.32
273060,39,294.12
289882,39,0.12
269570,39,151.37
287330,39,140.3
263825,39,156.63
290347,39,2.9
282706,39,140.7
290350,39,1.35
290163,39,3.45
278365,39,34.99
